Current, Voltage, Seconds
0.280835,4.2001,06/17/2017 01:54:07.359530040
0.280461,4.2001,06/17/2017 01:54:08.358918020
0.280215,4.2001,06/17/2017 01:54:09.358316200
0.278722,4.19998,06/17/2017 01:54:10.508237720
0.278398,4.19998,06/17/2017 01:54:11.507634380
0.278164,4.19998,06/17/2017 01:54:12.507037600
0.277919,4.19998,06/17/2017 01:54:13.506438420
0.277759,4.19998,06/17/2017 01:54:14.505804820
0.277458,4.19998,06/17/2017 01:54:15.505188580
0.277206,4.19999,06/17/2017 01:54:16.504574760
0.276845,4.19997,06/17/2017 01:54:17.503983700
0.276656,4.19999,06/17/2017 01:54:18.503337680
0.276404,4.19999,06/17/2017 01:54:19.502717900
0.276163,4.19998,06/17/2017 01:54:20.502084560
0.275891,4.19998,06/17/2017 01:54:21.501456140
0.275583,4.19998,06/17/2017 01:54:22.500869680
0.275267,4.19998,06/17/2017 01:54:23.500312340
0.275106,4.19998,06/17/2017 01:54:24.499691800
0.274649,4.19997,06/17/2017 01:54:25.499082800
0.27446,4.19998,06/17/2017 01:54:26.498456960
0.274268,4.19997,06/17/2017 01:54:27.497867400
0.273999,4.19998,06/17/2017 01:54:28.497287940
0.273593,4.19998,06/17/2017 01:54:29.496691640
0.273365,4.19998,06/17/2017 01:54:30.496105360
0.273206,4.19998,06/17/2017 01:54:31.495517820
0.272972,4.19998,06/17/2017 01:54:32.494899640
0.272626,4.19998,06/17/2017 01:54:33.494280380
0.272431,4.19998,06/17/2017 01:54:34.493679460
0.272128,4.19998,06/17/2017 01:54:35.493077780
0.271795,4.19997,06/17/2017 01:54:36.492477980
0.27161,4.19998,06/17/2017 01:54:37.491871100
0.271308,4.19998,06/17/2017 01:54:38.491264320
0.271015,4.19997,06/17/2017 01:54:39.490704920
0.27078,4.19998,06/17/2017 01:54:40.490112500
0.270542,4.19998,06/17/2017 01:54:41.489511460
0.270244,4.19998,06/17/2017 01:54:42.488912040
0.270023,4.19998,06/17/2017 01:54:43.488311900
0.269742,4.19998,06/17/2017 01:54:44.487720020
0.269535,4.19998,06/17/2017 01:54:45.487124020
0.269206,4.19998,06/17/2017 01:54:46.486571060
0.269016,4.19998,06/17/2017 01:54:47.485943920
0.268674,4.19998,06/17/2017 01:54:48.485364000
0.268303,4.19998,06/17/2017 01:54:49.484774620
0.268194,4.19997,06/17/2017 01:54:50.484203940
0.267837,4.19998,06/17/2017 01:54:51.483584720
0.267635,4.19998,06/17/2017 01:54:52.482956940
0.267363,4.19998,06/17/2017 01:54:53.482344900
0.267161,4.19998,06/17/2017 01:54:54.481731500
0.266839,4.19998,06/17/2017 01:54:55.481139560
0.266623,4.19998,06/17/2017 01:54:56.480516700
0.266324,4.19998,06/17/2017 01:54:57.479879420
0.266088,4.19998,06/17/2017 01:54:58.479252040
0.265797,4.19998,06/17/2017 01:54:59.478617720
0.265631,4.19999,06/17/2017 01:55:00.477986000
0.265319,4.19998,06/17/2017 01:55:01.477352740
0.265072,4.19998,06/17/2017 01:55:02.476719500
0.264849,4.19998,06/17/2017 01:55:03.476065840
0.264641,4.19999,06/17/2017 01:55:04.475468640
0.264285,4.19998,06/17/2017 01:55:05.474819320
0.264024,4.19998,06/17/2017 01:55:06.474200800
0.263847,4.19998,06/17/2017 01:55:07.473633140
0.263634,4.19999,06/17/2017 01:55:08.473008500
0.263372,4.19999,06/17/2017 01:55:09.472383360
0.263082,4.19998,06/17/2017 01:55:10.471773040
0.262678,4.19998,06/17/2017 01:55:11.471156300
0.262464,4.19998,06/17/2017 01:55:12.470557500
0.262078,4.19997,06/17/2017 01:55:13.469940980
0.261899,4.19998,06/17/2017 01:55:14.469328980
0.261724,4.19999,06/17/2017 01:55:15.468737020
0.261446,4.19999,06/17/2017 01:55:16.468113360
0.261231,4.19997,06/17/2017 01:55:17.467502260
0.261023,4.19998,06/17/2017 01:55:18.466894940
0.260703,4.19999,06/17/2017 01:55:19.466266240
0.260488,4.19999,06/17/2017 01:55:20.465666740
0.260237,4.19999,06/17/2017 01:55:21.465029380
0.259928,4.19999,06/17/2017 01:55:22.464385240
0.25968,4.19998,06/17/2017 01:55:23.463775540
0.259483,4.19999,06/17/2017 01:55:24.463143420
0.259217,4.19998,06/17/2017 01:55:25.462539600
0.258871,4.19999,06/17/2017 01:55:26.461905360
0.258651,4.19998,06/17/2017 01:55:27.461279620
0.258401,4.19998,06/17/2017 01:55:28.460638140
0.258163,4.19999,06/17/2017 01:55:29.460008020
0.257943,4.19999,06/17/2017 01:55:30.459361660
0.257633,4.19998,06/17/2017 01:55:31.458760820
0.257358,4.19998,06/17/2017 01:55:32.458141780
0.257177,4.19999,06/17/2017 01:55:33.457520500
0.256882,4.19998,06/17/2017 01:55:34.456892240
0.256648,4.19998,06/17/2017 01:55:35.456272780
0.256357,4.19999,06/17/2017 01:55:36.455645780
0.256135,4.19999,06/17/2017 01:55:37.455028820
0.255909,4.19998,06/17/2017 01:55:38.454413700
0.255702,4.19998,06/17/2017 01:55:39.453781060
0.25543,4.19999,06/17/2017 01:55:40.453196100
0.255212,4.19999,06/17/2017 01:55:41.452600180
0.254916,4.19999,06/17/2017 01:55:42.451967860
0.254709,4.19999,06/17/2017 01:55:43.451338620
0.254442,4.19998,06/17/2017 01:55:44.450706000
0.254211,4.19999,06/17/2017 01:55:45.450070260
0.253922,4.19999,06/17/2017 01:55:46.449469620
0.253757,4.2,06/17/2017 01:55:47.448844420
0.25341,4.19999,06/17/2017 01:55:48.448239320
0.253279,4.19999,06/17/2017 01:55:49.447615820
0.253038,4.19999,06/17/2017 01:55:50.447006360
0.252784,4.19999,06/17/2017 01:55:51.446351520
0.252573,4.2,06/17/2017 01:55:52.445724140
0.252208,4.19999,06/17/2017 01:55:53.445084500
0.251949,4.19999,06/17/2017 01:55:54.444426600
0.25176,4.19999,06/17/2017 01:55:55.443836620
0.251628,4.19999,06/17/2017 01:55:56.443260840
0.25137,4.2,06/17/2017 01:55:57.442618940
0.251183,4.2,06/17/2017 01:55:58.441987680
0.250862,4.2,06/17/2017 01:55:59.441315280
0.250642,4.2,06/17/2017 01:56:00.440649260
0.250323,4.2,06/17/2017 01:56:01.440006460
0.250111,4.2,06/17/2017 01:56:02.439332740
0.249942,4.19999,06/17/2017 01:56:03.438689940
0.249695,4.2,06/17/2017 01:56:04.438005380
0.249424,4.2,06/17/2017 01:56:05.437385200
0.249197,4.2,06/17/2017 01:56:06.436729620
0.249005,4.2,06/17/2017 01:56:07.436076520
0.24868,4.2,06/17/2017 01:56:08.435435960
0.248484,4.2,06/17/2017 01:56:09.434818700
0.248271,4.2,06/17/2017 01:56:10.434254120
0.248027,4.2,06/17/2017 01:56:11.433650720
0.247742,4.2,06/17/2017 01:56:12.433027580
0.247528,4.19999,06/17/2017 01:56:13.432413560
0.247256,4.2,06/17/2017 01:56:14.431826960
0.247014,4.2,06/17/2017 01:56:15.431209240
0.246733,4.2,06/17/2017 01:56:16.430559920
0.246542,4.19999,06/17/2017 01:56:17.429930540
0.246351,4.2,06/17/2017 01:56:18.429326720
0.246049,4.2,06/17/2017 01:56:19.428708660
0.245887,4.2,06/17/2017 01:56:20.428118140
0.245698,4.2,06/17/2017 01:56:21.427498080
0.245388,4.2,06/17/2017 01:56:22.426844340
0.245146,4.2,06/17/2017 01:56:23.426196100
0.244964,4.2,06/17/2017 01:56:24.425530580
0.244679,4.2,06/17/2017 01:56:25.424896320
0.244463,4.2,06/17/2017 01:56:26.424305340
0.244232,4.20001,06/17/2017 01:56:27.423670740
0.244031,4.2,06/17/2017 01:56:28.423020500
0.243765,4.2,06/17/2017 01:56:29.422414420
0.243573,4.2,06/17/2017 01:56:30.421797800
0.243386,4.20001,06/17/2017 01:56:31.421175900
0.243182,4.20001,06/17/2017 01:56:32.420537580
0.242874,4.2,06/17/2017 01:56:33.419930720
0.24263,4.20001,06/17/2017 01:56:34.419294120
0.242428,4.20001,06/17/2017 01:56:35.418698980
0.242215,4.20001,06/17/2017 01:56:36.418061360
0.241989,4.20001,06/17/2017 01:56:37.417432240
0.241794,4.20001,06/17/2017 01:56:38.416807020
0.241478,4.20001,06/17/2017 01:56:39.416171040
0.241261,4.20001,06/17/2017 01:56:40.415562080
0.241047,4.20001,06/17/2017 01:56:41.415004540
0.240786,4.20001,06/17/2017 01:56:42.414380320
0.240533,4.20001,06/17/2017 01:56:43.413755000
0.240341,4.20001,06/17/2017 01:56:44.413137520
0.240112,4.20001,06/17/2017 01:56:45.412505160
0.239908,4.20002,06/17/2017 01:56:46.411907100
0.239677,4.20001,06/17/2017 01:56:47.411297500
0.2394,4.20002,06/17/2017 01:56:48.410675520
0.23922,4.20001,06/17/2017 01:56:49.410057020
0.238969,4.20002,06/17/2017 01:56:50.409430860
0.238814,4.20002,06/17/2017 01:56:51.408807080
0.238506,4.20001,06/17/2017 01:56:52.408170240
0.238241,4.20001,06/17/2017 01:56:53.407523120
0.238038,4.20001,06/17/2017 01:56:54.406897880
0.23784,4.20001,06/17/2017 01:56:55.406264540
0.237579,4.20001,06/17/2017 01:56:56.405676180
0.237301,4.20002,06/17/2017 01:56:57.405038140
0.237068,4.20002,06/17/2017 01:56:58.404386780
0.236899,4.20002,06/17/2017 01:56:59.403732440
0.236623,4.20001,06/17/2017 01:57:00.403099780
0.236404,4.20001,06/17/2017 01:57:01.402468820
0.236251,4.20001,06/17/2017 01:57:02.401833500
0.235955,4.20001,06/17/2017 01:57:03.401220160
0.235725,4.20001,06/17/2017 01:57:04.400591200
0.235608,4.20001,06/17/2017 01:57:05.400020380
0.235314,4.20001,06/17/2017 01:57:06.399468280
0.235135,4.20002,06/17/2017 01:57:07.398930100
0.234887,4.20001,06/17/2017 01:57:08.398331720
0.234663,4.20001,06/17/2017 01:57:09.397738100
0.234413,4.20002,06/17/2017 01:57:10.397149620
0.234214,4.20001,06/17/2017 01:57:11.396556180
0.233916,4.20001,06/17/2017 01:57:12.396009360
0.233716,4.20001,06/17/2017 01:57:13.395423480
0.233482,4.20001,06/17/2017 01:57:14.394816780
0.23323,4.20002,06/17/2017 01:57:15.394219980
0.233038,4.20001,06/17/2017 01:57:16.393645800
0.232906,4.20002,06/17/2017 01:57:17.393047120
0.232648,4.20002,06/17/2017 01:57:18.392442340
0.232439,4.20002,06/17/2017 01:57:19.391835440
0.23221,4.20001,06/17/2017 01:57:20.391269860
0.232012,4.20001,06/17/2017 01:57:21.390679740
0.231667,4.20002,06/17/2017 01:57:22.390080120
0.231457,4.20002,06/17/2017 01:57:23.389471360
0.231384,4.20002,06/17/2017 01:57:24.388860420
0.231105,4.20002,06/17/2017 01:57:25.388247720
0.230891,4.20002,06/17/2017 01:57:26.387887840
0.230661,4.20002,06/17/2017 01:57:27.387296840
0.230423,4.20001,06/17/2017 01:57:28.386752880
0.230208,4.20002,06/17/2017 01:57:29.386150380
0.229997,4.20002,06/17/2017 01:57:30.385554620
0.229844,4.20002,06/17/2017 01:57:31.384959820
0.229578,4.20002,06/17/2017 01:57:32.384352020
0.229343,4.20002,06/17/2017 01:57:33.383756320
0.229137,4.20002,06/17/2017 01:57:34.383227100
0.228897,4.20002,06/17/2017 01:57:35.382638020
0.228722,4.20002,06/17/2017 01:57:36.382026000
0.228502,4.20002,06/17/2017 01:57:37.381395300
0.228229,4.20002,06/17/2017 01:57:38.380803140
0.228012,4.20002,06/17/2017 01:57:39.380180840
0.2278,4.20002,06/17/2017 01:57:40.379561860
0.22759,4.20002,06/17/2017 01:57:41.378948420
0.22741,4.20003,06/17/2017 01:57:42.378357180
0.227196,4.20002,06/17/2017 01:57:43.377756420
0.226856,4.20002,06/17/2017 01:57:44.377234320
0.226698,4.20002,06/17/2017 01:57:45.376606280
0.226532,4.20002,06/17/2017 01:57:46.376011480
0.226267,4.20002,06/17/2017 01:57:47.375406820
0.226097,4.20002,06/17/2017 01:57:48.374798440
0.225788,4.20002,06/17/2017 01:57:49.374188540
0.225652,4.20002,06/17/2017 01:57:50.373598280
0.225373,4.20002,06/17/2017 01:57:51.373013840
0.225192,4.20002,06/17/2017 01:57:52.372421140
0.224933,4.20002,06/17/2017 01:57:53.371843660
0.224693,4.20001,06/17/2017 01:57:54.371270380
0.224501,4.20002,06/17/2017 01:57:55.370688960
0.224276,4.20002,06/17/2017 01:57:56.370099620
0.224034,4.20002,06/17/2017 01:57:57.369528240
0.223881,4.20002,06/17/2017 01:57:58.368935260
0.223617,4.20002,06/17/2017 01:57:59.368372280
0.223402,4.20002,06/17/2017 01:58:00.367845620
0.223157,4.20002,06/17/2017 01:58:01.367230980
0.222979,4.20001,06/17/2017 01:58:02.366614860
0.222859,4.20003,06/17/2017 01:58:03.365992100
0.222613,4.20002,06/17/2017 01:58:04.365371620
0.222427,4.20002,06/17/2017 01:58:05.364750700
0.222169,4.20002,06/17/2017 01:58:06.364133680
0.222004,4.20002,06/17/2017 01:58:07.363528040
0.221759,4.20002,06/17/2017 01:58:08.362916040
0.221615,4.20002,06/17/2017 01:58:09.362307220
0.221399,4.20002,06/17/2017 01:58:10.361688900
0.221191,4.20002,06/17/2017 01:58:11.361074200
0.220938,4.20002,06/17/2017 01:58:12.360468460
0.220651,4.20002,06/17/2017 01:58:13.359859120
0.220563,4.20002,06/17/2017 01:58:14.359259180
0.220356,4.20002,06/17/2017 01:58:15.358670900
0.220164,4.20002,06/17/2017 01:58:16.358096100
0.219938,4.20003,06/17/2017 01:58:17.357495800
0.219655,4.20002,06/17/2017 01:58:18.356913740
0.219512,4.20002,06/17/2017 01:58:19.356316600
0.21927,4.20002,06/17/2017 01:58:20.355729060
0.219057,4.20003,06/17/2017 01:58:21.355163820
0.218844,4.20002,06/17/2017 01:58:22.354552360
0.218706,4.20002,06/17/2017 01:58:23.354050900
0.218443,4.20002,06/17/2017 01:58:24.353471540
0.218263,4.20002,06/17/2017 01:58:25.352850520
0.21806,4.20002,06/17/2017 01:58:26.352255740
0.217744,4.20002,06/17/2017 01:58:27.351665280
0.217577,4.20002,06/17/2017 01:58:28.351076140
0.217442,4.20003,06/17/2017 01:58:29.350466140
0.217248,4.20003,06/17/2017 01:58:30.349856100
0.216999,4.20002,06/17/2017 01:58:31.349248380
0.216764,4.20003,06/17/2017 01:58:32.348689020
0.216597,4.20003,06/17/2017 01:58:33.348103140
0.216348,4.20002,06/17/2017 01:58:34.347466460
0.216219,4.20002,06/17/2017 01:58:35.346854780
0.215922,4.20003,06/17/2017 01:58:36.346258020
0.215822,4.20002,06/17/2017 01:58:37.345671760
0.215552,4.20003,06/17/2017 01:58:38.345075260
0.215385,4.20003,06/17/2017 01:58:39.344486040
0.21512,4.20003,06/17/2017 01:58:40.343867140
0.214941,4.20002,06/17/2017 01:58:41.343263940
0.21475,4.20002,06/17/2017 01:58:42.342720740
0.214514,4.20003,06/17/2017 01:58:43.342145520
0.214336,4.20003,06/17/2017 01:58:44.341534180
0.214115,4.20002,06/17/2017 01:58:45.340946380
0.213904,4.20003,06/17/2017 01:58:46.340375820
0.213765,4.20003,06/17/2017 01:58:47.339806780
0.213575,4.20003,06/17/2017 01:58:48.339256140
0.213386,4.20003,06/17/2017 01:58:49.338647620
0.213134,4.20003,06/17/2017 01:58:50.338041180
0.212926,4.20003,06/17/2017 01:58:51.337469280
0.212783,4.20003,06/17/2017 01:58:52.336913800
0.212597,4.20003,06/17/2017 01:58:53.336304880
0.21235,4.20003,06/17/2017 01:58:54.335692060
0.212057,4.20003,06/17/2017 01:58:55.335080700
0.211894,4.20003,06/17/2017 01:58:56.334450360
0.211766,4.20004,06/17/2017 01:58:57.333937200
0.211499,4.20003,06/17/2017 01:58:58.333353120
0.211315,4.20003,06/17/2017 01:58:59.332743360
0.21121,4.20003,06/17/2017 01:59:00.332128780
0.210921,4.20003,06/17/2017 01:59:01.331501180
0.210713,4.20004,06/17/2017 01:59:02.330867320
0.210496,4.20003,06/17/2017 01:59:03.330270840
0.210326,4.20003,06/17/2017 01:59:04.329688780
0.210147,4.20003,06/17/2017 01:59:05.329097220
0.209868,4.20003,06/17/2017 01:59:06.328777600
0.209716,4.20004,06/17/2017 01:59:07.328165080
0.209504,4.20004,06/17/2017 01:59:08.327542260
0.209326,4.20003,06/17/2017 01:59:09.326911820
0.209146,4.20004,06/17/2017 01:59:10.326275760
0.20892,4.20003,06/17/2017 01:59:11.325634540
0.208732,4.20003,06/17/2017 01:59:12.325018580
0.208519,4.20003,06/17/2017 01:59:13.324397980
0.208378,4.20003,06/17/2017 01:59:14.323794400
0.208121,4.20003,06/17/2017 01:59:15.323176600
0.207931,4.20003,06/17/2017 01:59:16.322543640
0.207758,4.20003,06/17/2017 01:59:17.321923800
0.207606,4.20004,06/17/2017 01:59:18.321303920
0.207425,4.20004,06/17/2017 01:59:19.320742360
0.207184,4.20004,06/17/2017 01:59:20.320165940
0.206971,4.20004,06/17/2017 01:59:21.319567740
0.206811,4.20004,06/17/2017 01:59:22.318994280
0.206617,4.20004,06/17/2017 01:59:23.318368440
0.206447,4.20003,06/17/2017 01:59:24.317717820
0.206303,4.20004,06/17/2017 01:59:25.317113080
0.20607,4.20003,06/17/2017 01:59:26.316489500
0.205816,4.20004,06/17/2017 01:59:27.315855280
0.205641,4.20004,06/17/2017 01:59:28.315225540
0.205418,4.20003,06/17/2017 01:59:29.314618720
0.205273,4.20004,06/17/2017 01:59:30.313979840
0.20504,4.20003,06/17/2017 01:59:31.313350280
0.204872,4.20004,06/17/2017 01:59:32.312729880
0.204651,4.20004,06/17/2017 01:59:33.312088700
0.204426,4.20004,06/17/2017 01:59:34.311450040
0.204232,4.20004,06/17/2017 01:59:35.310867460
0.204031,4.20003,06/17/2017 01:59:36.310252000
0.203885,4.20003,06/17/2017 01:59:37.309639960
0.20366,4.20004,06/17/2017 01:59:38.309033400
0.203505,4.20004,06/17/2017 01:59:39.308386600
0.203289,4.20004,06/17/2017 01:59:40.307762720
0.203081,4.20003,06/17/2017 01:59:41.307121200
0.202881,4.20003,06/17/2017 01:59:42.306509080
0.202658,4.20004,06/17/2017 01:59:43.305883160
0.202545,4.20004,06/17/2017 01:59:44.305246120
0.202312,4.20004,06/17/2017 01:59:45.304684140
0.202204,4.20004,06/17/2017 01:59:46.304106500
0.202011,4.20004,06/17/2017 01:59:47.303506680
0.201752,4.20004,06/17/2017 01:59:48.302880660
0.201581,4.20004,06/17/2017 01:59:49.302277140
0.201408,4.20003,06/17/2017 01:59:50.301666180
0.201196,4.20003,06/17/2017 01:59:51.301009820
0.200989,4.20004,06/17/2017 01:59:52.300387480
0.200862,4.20004,06/17/2017 01:59:53.299759280
0.200617,4.20003,06/17/2017 01:59:54.299128560
0.20046,4.20004,06/17/2017 01:59:55.298511040
0.200298,4.20004,06/17/2017 01:59:56.297876080
0.20012,4.20004,06/17/2017 01:59:57.297226860
0.199862,4.20004,06/17/2017 01:59:58.296611440
0.199697,4.20003,06/17/2017 01:59:59.295972780
0.199556,4.20004,06/17/2017 02:00:00.295384840
0.19931,4.20003,06/17/2017 02:00:01.294757600
0.199139,4.20004,06/17/2017 02:00:02.294146080
0.198936,4.20004,06/17/2017 02:00:03.293537560
0.198714,4.20004,06/17/2017 02:00:04.292954480
0.198564,4.20004,06/17/2017 02:00:05.292362860
0.19839,4.20004,06/17/2017 02:00:06.291792340
0.198215,4.20004,06/17/2017 02:00:07.291263020
0.198082,4.20004,06/17/2017 02:00:08.290652420
0.197827,4.20004,06/17/2017 02:00:09.290037820
0.197588,4.20004,06/17/2017 02:00:10.289598640
0.197462,4.20004,06/17/2017 02:00:11.288994060
0.197349,4.20004,06/17/2017 02:00:12.288403420
0.197164,4.20004,06/17/2017 02:00:13.287798220
0.196901,4.20004,06/17/2017 02:00:14.287168680
0.196806,4.20004,06/17/2017 02:00:15.286542120
0.196629,4.20004,06/17/2017 02:00:16.285909480
0.196341,4.20004,06/17/2017 02:00:17.285285620
0.196211,4.20004,06/17/2017 02:00:18.284632940
0.196072,4.20004,06/17/2017 02:00:19.284009740
0.195772,4.20004,06/17/2017 02:00:20.283375940
0.195615,4.20004,06/17/2017 02:00:21.282767240
0.195425,4.20004,06/17/2017 02:00:22.282185260
0.195337,4.20004,06/17/2017 02:00:23.281552200
0.195165,4.20004,06/17/2017 02:00:24.280928360
0.194931,4.20004,06/17/2017 02:00:25.280319620
0.194742,4.20004,06/17/2017 02:00:26.279685000
0.194608,4.20004,06/17/2017 02:00:27.279065580
0.194423,4.20004,06/17/2017 02:00:28.278433120
0.194241,4.20004,06/17/2017 02:00:29.277808120
0.194003,4.20004,06/17/2017 02:00:30.277185440
0.19386,4.20004,06/17/2017 02:00:31.276603080
0.19367,4.20004,06/17/2017 02:00:32.275983380
0.193452,4.20004,06/17/2017 02:00:33.275353980
0.193226,4.20004,06/17/2017 02:00:34.274726360
0.193135,4.20005,06/17/2017 02:00:35.274101240
0.192936,4.20004,06/17/2017 02:00:36.273480920
0.192767,4.20004,06/17/2017 02:00:37.272912020
0.192503,4.20004,06/17/2017 02:00:38.272334460
0.192406,4.20005,06/17/2017 02:00:39.271742080
0.192234,4.20004,06/17/2017 02:00:40.271160420
0.192049,4.20004,06/17/2017 02:00:41.270581680
0.191886,4.20004,06/17/2017 02:00:42.270077620
0.191725,4.20004,06/17/2017 02:00:43.269478720
0.191493,4.20004,06/17/2017 02:00:44.268844760
0.191334,4.20004,06/17/2017 02:00:45.268231580
0.191134,4.20004,06/17/2017 02:00:46.267595280
0.191007,4.20004,06/17/2017 02:00:47.266950360
0.190792,4.20004,06/17/2017 02:00:48.266325880
0.190601,4.20004,06/17/2017 02:00:49.265694460
0.190384,4.20004,06/17/2017 02:00:50.265057440
0.190162,4.20004,06/17/2017 02:00:51.264427040
0.190063,4.20005,06/17/2017 02:00:52.263831240
0.189896,4.20004,06/17/2017 02:00:53.263240140
0.189751,4.20004,06/17/2017 02:00:54.262614960
0.189495,4.20004,06/17/2017 02:00:55.262000640
0.189395,4.20004,06/17/2017 02:00:56.261373500
0.189147,4.20004,06/17/2017 02:00:57.260738840
0.189062,4.20004,06/17/2017 02:00:58.260107040
0.188864,4.20004,06/17/2017 02:00:59.259470180
0.188696,4.20004,06/17/2017 02:01:00.258839560
0.188454,4.20003,06/17/2017 02:01:01.258228720
0.18824,4.20004,06/17/2017 02:01:02.257653440
0.18817,4.20004,06/17/2017 02:01:03.257021780
0.187986,4.20004,06/17/2017 02:01:04.256419840
0.187799,4.20003,06/17/2017 02:01:05.255805340
0.187591,4.20004,06/17/2017 02:01:06.255183980
0.187501,4.20004,06/17/2017 02:01:07.254573560
0.187351,4.20004,06/17/2017 02:01:08.253997180
0.187157,4.20004,06/17/2017 02:01:09.253392000
0.186964,4.20005,06/17/2017 02:01:10.252783560
0.186832,4.20005,06/17/2017 02:01:11.252171440
0.18663,4.20003,06/17/2017 02:01:12.251548660
0.186361,4.20004,06/17/2017 02:01:13.250944860
0.186253,4.20004,06/17/2017 02:01:14.250301580
0.186058,4.20004,06/17/2017 02:01:15.249657040
0.185842,4.20003,06/17/2017 02:01:16.249034440
0.185653,4.20003,06/17/2017 02:01:17.248646480
0.185502,4.20004,06/17/2017 02:01:18.248006680
0.185264,4.20003,06/17/2017 02:01:19.247380040
0.185175,4.20004,06/17/2017 02:01:20.246754560
0.184983,4.20004,06/17/2017 02:01:21.246124080
0.184851,4.20004,06/17/2017 02:01:22.245506820
0.18465,4.20004,06/17/2017 02:01:23.244901000
0.184532,4.20004,06/17/2017 02:01:24.244287720
0.184297,4.20003,06/17/2017 02:01:25.243666440
0.18416,4.20004,06/17/2017 02:01:26.243056000
0.184009,4.20004,06/17/2017 02:01:27.242447560
0.183827,4.20004,06/17/2017 02:01:28.241832260
0.183669,4.20004,06/17/2017 02:01:29.241196700
0.183518,4.20004,06/17/2017 02:01:30.240538280
0.183331,4.20005,06/17/2017 02:01:31.239938740
0.183215,4.20004,06/17/2017 02:01:32.239318280
0.18299,4.20004,06/17/2017 02:01:33.238718120
0.182868,4.20004,06/17/2017 02:01:34.238077440
0.182684,4.20005,06/17/2017 02:01:35.237426920
0.182445,4.20004,06/17/2017 02:01:36.236780080
0.182262,4.20004,06/17/2017 02:01:37.236120860
0.182125,4.20004,06/17/2017 02:01:38.235497900
0.181934,4.20004,06/17/2017 02:01:39.234905140
0.181801,4.20004,06/17/2017 02:01:40.234283080
0.181712,4.20004,06/17/2017 02:01:41.233668400
0.181465,4.20004,06/17/2017 02:01:42.233059220
0.181291,4.20004,06/17/2017 02:01:43.232438700
0.181177,4.20004,06/17/2017 02:01:44.231834440
0.180988,4.20005,06/17/2017 02:01:45.231223360
0.180775,4.20004,06/17/2017 02:01:46.230581580
0.180624,4.20005,06/17/2017 02:01:47.229961860
0.180507,4.20004,06/17/2017 02:01:48.229345880
0.180355,4.20004,06/17/2017 02:01:49.228717660
0.180155,4.20004,06/17/2017 02:01:50.228083680
0.180004,4.20004,06/17/2017 02:01:51.227448640
0.179824,4.20004,06/17/2017 02:01:52.226828200
0.179642,4.20004,06/17/2017 02:01:53.226201060
0.179412,4.20004,06/17/2017 02:01:54.225633680
0.179315,4.20005,06/17/2017 02:01:55.225022980
0.179121,4.20004,06/17/2017 02:01:56.224420680
0.178956,4.20004,06/17/2017 02:01:57.223799260
0.178791,4.20004,06/17/2017 02:01:58.223194420
0.178613,4.20004,06/17/2017 02:01:59.222603640
0.178518,4.20004,06/17/2017 02:02:00.221999040
0.178397,4.20004,06/17/2017 02:02:01.221373520
0.178138,4.20004,06/17/2017 02:02:02.220751140
0.178,4.20004,06/17/2017 02:02:03.220110780
0.17789,4.20004,06/17/2017 02:02:04.219499080
0.177704,4.20004,06/17/2017 02:02:05.218875300
0.177501,4.20004,06/17/2017 02:02:06.218262420
0.177316,4.20004,06/17/2017 02:02:07.217656400
0.17719,4.20005,06/17/2017 02:02:08.217025540
0.177014,4.20005,06/17/2017 02:02:09.216476480
0.176862,4.20004,06/17/2017 02:02:10.215931520
0.176717,4.20005,06/17/2017 02:02:11.215331720
0.176532,4.20004,06/17/2017 02:02:12.214734540
0.176394,4.20003,06/17/2017 02:02:13.214121300
0.176241,4.20004,06/17/2017 02:02:14.213525760
0.176105,4.20004,06/17/2017 02:02:15.212933280
0.175908,4.20004,06/17/2017 02:02:16.212311300
0.175726,4.20004,06/17/2017 02:02:17.212038700
0.175566,4.20004,06/17/2017 02:02:18.211404460
0.17547,4.20004,06/17/2017 02:02:19.210768320
0.175231,4.20004,06/17/2017 02:02:20.210155820
0.17509,4.20005,06/17/2017 02:02:21.209517280
0.174966,4.20004,06/17/2017 02:02:22.208888560
0.17476,4.20004,06/17/2017 02:02:23.208272980
0.174656,4.20004,06/17/2017 02:02:24.207670240
0.174458,4.20004,06/17/2017 02:02:25.207064700
0.174269,4.20004,06/17/2017 02:02:26.206543180
0.174143,4.20004,06/17/2017 02:02:27.205936160
0.173976,4.20005,06/17/2017 02:02:28.205327080
0.173818,4.20005,06/17/2017 02:02:29.204731340
0.173709,4.20004,06/17/2017 02:02:30.204099100
0.173552,4.20004,06/17/2017 02:02:31.203476420
0.173457,4.20005,06/17/2017 02:02:32.202862660
0.173243,4.20004,06/17/2017 02:02:33.202239500
0.173062,4.20004,06/17/2017 02:02:34.201619400
0.172871,4.20005,06/17/2017 02:02:35.200983140
0.172788,4.20004,06/17/2017 02:02:36.200393740
0.172553,4.20005,06/17/2017 02:02:37.199761200
0.172457,4.20004,06/17/2017 02:02:38.199134600
0.172261,4.20004,06/17/2017 02:02:39.198529020
0.172168,4.20004,06/17/2017 02:02:40.197901640
0.171968,4.20004,06/17/2017 02:02:41.197323040
0.171802,4.20004,06/17/2017 02:02:42.196757540
0.171613,4.20005,06/17/2017 02:02:43.196173540
0.171421,4.20004,06/17/2017 02:02:44.195563800
0.171255,4.20004,06/17/2017 02:02:45.194970120
