nIteration:	Current:	Voltage:	Time:
1232	-2.8392307758	3.3094284534	06/15/2017 01:38:40.926466940
1233	-0.77273458242	3.4637126923	06/15/2017 01:38:41.926766260
1234	-3.3522849083	3.2771799564	06/15/2017 01:38:42.927049660
1235	-2.8088638783	3.3093268871	06/15/2017 01:38:43.927358400
1236	-2.0819852352	3.3658909798	06/15/2017 01:38:44.927640120
1237	-6.6029930115	3.0240232944	06/15/2017 01:38:45.927948220
1238	-1.4518567324	3.3959782124	06/15/2017 01:38:46.928251900
1239	-5.6338734627	3.0956912041	06/15/2017 01:38:47.928578840
1240	-0.62406682968	3.460508585	06/15/2017 01:38:48.928922620
1241	-3.0335671902	3.2970478535	06/15/2017 01:38:49.929218180
1242	-3.4445946217	3.2582776546	06/15/2017 01:38:50.929516600
1243	-4.9011354446	3.1443080902	06/15/2017 01:38:51.929852840
1244	-5.0068016052	3.1276834011	06/15/2017 01:38:52.930117040
1245	-0.69544529915	3.4535009861	06/15/2017 01:38:53.930465640
1246	-3.3516106606	3.26948452	06/15/2017 01:38:54.930759600
1247	-1.7371332645	3.3839774132	06/15/2017 01:38:55.931057460
1248	-1.020919323	3.4456112385	06/15/2017 01:38:56.931572520
1249	-4.9622244835	3.1505365372	06/15/2017 01:38:57.931885660
1250	-2.1078343391	3.3515005112	06/15/2017 01:38:58.932202340
1251	-4.1390538216	3.206558466	06/15/2017 01:38:59.932505700
1252	-3.1399197578	3.2740769386	06/15/2017 01:39:00.932776180
1253	-0.65628325939	3.4661958218	06/15/2017 01:39:01.933082160
1254	-4.7894415855	3.1630079746	06/15/2017 01:39:02.933406960
1255	-6.4326033592	3.0200595856	06/15/2017 01:39:03.933735160
1256	-1.438152194	3.3901414871	06/15/2017 01:39:04.934046680
1257	-5.106110096	3.1293604374	06/15/2017 01:39:05.934398320
1258	-1.5147976875	3.3887498379	06/15/2017 01:39:06.934687060
1259	-5.339302063	3.1110603809	06/15/2017 01:39:07.934980540
1260	-5.4353427887	3.0870268345	06/15/2017 01:39:08.935285660
1261	-2.4550869465	3.3108718395	06/15/2017 01:39:09.935592260
1262	-4.7054486275	3.1504898071	06/15/2017 01:39:10.935891720
1263	-3.9986972809	3.1949043274	06/15/2017 01:39:11.936166820
1264	-1.21428442	3.4092040062	06/15/2017 01:39:12.936454220
1265	-1.433224678	3.4057562351	06/15/2017 01:39:13.936740920
1266	-4.3931326866	3.1822724342	06/15/2017 01:39:14.937077540
1267	-6.1338348389	3.0360302925	06/15/2017 01:39:15.937409800
1268	-6.3336081505	3.0085124969	06/15/2017 01:39:16.937710100
1269	-4.8888363838	3.1132967472	06/15/2017 01:39:17.937996240
1270	-2.1083490849	3.3296434879	06/15/2017 01:39:18.938311820
1271	-0.90230315924	3.4348499775	06/15/2017 01:39:19.938613900
1272	-0.019972199574	3.5111646652	06/15/2017 01:39:20.938914440
1273	-6.4926419258	3.0248703957	06/15/2017 01:39:21.939216280
1274	-2.3631472588	3.3124699593	06/15/2017 01:39:22.939550840
1275	-5.7855963707	3.0649085045	06/15/2017 01:39:23.939867740
1276	-3.5093803406	3.2231440544	06/15/2017 01:39:24.940177620
1277	-3.0515017509	3.2655768394	06/15/2017 01:39:25.940472780
1278	-0.53008598089	3.4608721733	06/15/2017 01:39:26.940770580
1279	-0.24441847205	3.4959323406	06/15/2017 01:39:27.941107020
1280	-4.9094033241	3.1457009315	06/15/2017 01:39:28.941414020
1281	-1.8578163385	3.3593158722	06/15/2017 01:39:29.941770180
1282	-0.96861708164	3.4384617805	06/15/2017 01:39:30.942099220
1283	-4.0573754311	3.2090134621	06/15/2017 01:39:31.942421180
1284	-0.70471560955	3.4522545338	06/15/2017 01:39:32.943073740
1285	-2.0686635971	3.3623344898	06/15/2017 01:39:33.943366880
1286	-2.8022761345	3.3031313419	06/15/2017 01:39:34.943671640
1287	-4.6047134399	3.1622598171	06/15/2017 01:39:35.943946500
1288	-2.1241760254	3.3418929577	06/15/2017 01:39:36.944237520
1289	-1.2989103794	3.4139790535	06/15/2017 01:39:37.944519620
1290	-2.2478551865	3.3470900059	06/15/2017 01:39:38.944838980
1291	-1.0057278872	3.4393599033	06/15/2017 01:39:39.945148420
1292	-1.2560811043	3.4266867638	06/15/2017 01:39:40.945527820
1293	-3.2476789951	3.2761440277	06/15/2017 01:39:41.945849920
1294	-4.426712513	3.17781353	06/15/2017 01:39:42.946141020
1295	-3.0352888107	3.2761559486	06/15/2017 01:39:43.946455880
1296	-4.7933306694	3.1454365253	06/15/2017 01:39:44.946793800
1297	-4.6155323982	3.1494793892	06/15/2017 01:39:45.947088120
1298	-1.9856761694	3.3480772972	06/15/2017 01:39:46.947346360
1299	-4.5829334259	3.1604306698	06/15/2017 01:39:47.947627820
1300	-4.9473905563	3.1210780144	06/15/2017 01:39:48.947902400
1301	-3.9500873089	3.1927046776	06/15/2017 01:39:49.948188560
1302	-4.3025450706	3.1678919792	06/15/2017 01:39:50.948511860
1303	-6.3953461647	3.0043506622	06/15/2017 01:39:51.948852860
1304	-5.0862774849	3.0922670364	06/15/2017 01:39:52.949125580
1305	-5.7872872353	3.040160656	06/15/2017 01:39:53.949415080
1306	-2.3660004139	3.297246933	06/15/2017 01:39:54.949702780
1307	-6.3532691002	3.0060560703	06/15/2017 01:39:55.950000420
1308	-5.0472974777	3.0876600742	06/15/2017 01:39:56.950296060
1309	-3.7112195492	3.1927230358	06/15/2017 01:39:57.950604200
1310	-4.187315464	3.1616997719	06/15/2017 01:39:58.950942140
1311	-1.7132066488	3.349686861	06/15/2017 01:39:59.951268760
1312	-1.0165206194	3.4157676697	06/15/2017 01:40:00.951615640
1313	-5.8781619072	3.050232172	06/15/2017 01:40:01.951943200
1314	-3.7593045235	3.1905050278	06/15/2017 01:40:02.952261080
1315	-4.8872890472	3.1101891994	06/15/2017 01:40:03.952556200
1316	-2.3697125912	3.2971515656	06/15/2017 01:40:04.952842620
1317	-0.64904165268	3.4402589798	06/15/2017 01:40:05.953159900
1318	-4.3249359131	3.1700901985	06/15/2017 01:40:06.953459300
1319	-6.3904294968	2.9960141182	06/15/2017 01:40:07.953787940

