nIteration:	Current:	Voltage:	Time:
4058	0.29180520773	4.2000832558	06/15/2017 06:06:41.869804820
4059	0.29150289297	4.2000870705	06/15/2017 06:06:42.869169960
4060	0.29112502933	4.2000823021	06/15/2017 06:06:43.868558380
4061	0.29084706306	4.2000799179	06/15/2017 06:06:44.867954140
4062	0.29055318236	4.2000780106	06/15/2017 06:06:45.867305380
4063	0.29012152553	4.2000861168	06/15/2017 06:06:46.866685700
4064	0.2898003161	4.2000842094	06/15/2017 06:06:47.866050540
4065	0.28948038816	4.2000827789	06/15/2017 06:06:48.865447160
4066	0.28913316131	4.2000756264	06/15/2017 06:06:49.864834120
4067	0.28898179531	4.2000827789	06/15/2017 06:06:50.864222060
4068	0.28853106499	4.2000823021	06/15/2017 06:06:51.863565760
4069	0.28821110725	4.2000837326	06/15/2017 06:06:52.862911900
4070	0.28790062666	4.2000880241	06/15/2017 06:06:53.862277580
4071	0.28763893247	4.200091362	06/15/2017 06:06:54.861686400
4072	0.28727144003	4.2000818253	06/15/2017 06:06:55.861053680
4073	0.28697481751	4.2000799179	06/15/2017 06:06:56.860444740
4074	0.28668656945	4.2000899315	06/15/2017 06:06:57.859836480
4075	0.28619739413	4.2000794411	06/15/2017 06:06:58.859222160
4076	0.28600519896	4.2000889778	06/15/2017 06:06:59.858586320
4077	0.28568086028	4.2000956535	06/15/2017 06:07:00.857949960
4078	0.28527268767	4.2000803947	06/15/2017 06:07:01.857331880
4079	0.28500011563	4.2000861168	06/15/2017 06:07:02.856726900
4080	0.28468054533	4.2000784874	06/15/2017 06:07:03.856130440
4081	0.28439596295	4.2000875473	06/15/2017 06:07:04.855513680
4082	0.28401806951	4.2000894547	06/15/2017 06:07:05.854935740
4083	0.28375193477	4.2000880241	06/15/2017 06:07:06.854310460
4084	0.28336080909	4.2000832558	06/15/2017 06:07:07.853699760
4085	0.28308358788	4.2000865936	06/15/2017 06:07:08.853097180
4086	0.28278028965	4.2000846863	06/15/2017 06:07:09.852527820
4087	0.28251412511	4.2000880241	06/15/2017 06:07:10.851951440
4088	0.2821559906	4.2000827789	06/15/2017 06:07:11.851348600
4089	0.28189098835	4.2000875473	06/15/2017 06:07:12.850738620
4090	0.28143891692	4.2000870705	06/15/2017 06:07:13.850122440
4091	0.2811832726	4.20008564	06/15/2017 06:07:14.849518100
4092	0.28088369966	4.2000870705	06/15/2017 06:07:15.848946980
4093	0.28051394224	4.2000837326	06/15/2017 06:07:16.848365760
4094	0.28033334017	4.2000837326	06/15/2017 06:07:17.847754620
4095	0.27876862884	4.1999678612	06/15/2017 06:07:18.997656080
4096	0.2783202529	4.1999597549	06/15/2017 06:07:19.997033220
4097	0.27806186676	4.1999716759	06/15/2017 06:07:20.996408980
4098	0.27772831917	4.1999645233	06/15/2017 06:07:21.995763880
4099	0.27754241228	4.1999721527	06/15/2017 06:07:22.995164840
4100	0.27712497115	4.199968338	06/15/2017 06:07:23.994539680
4101	0.27688834071	4.1999659538	06/15/2017 06:07:24.993918600
4102	0.27655464411	4.199962616	06/15/2017 06:07:25.993297100
4103	0.27638557553	4.1999707222	06/15/2017 06:07:26.992722780
4104	0.27591904998	4.199971199	06/15/2017 06:07:27.992084380
4105	0.27570566535	4.1999678612	06/15/2017 06:07:28.991432400
4106	0.27543100715	4.1999678612	06/15/2017 06:07:29.990781140
4107	0.27515655756	4.1999688148	06/15/2017 06:07:30.990151040
4108	0.27479425073	4.1999673843	06/15/2017 06:07:31.989546180
4109	0.27454265952	4.1999664307	06/15/2017 06:07:32.988917420
4110	0.27421969175	4.199971199	06/15/2017 06:07:33.988299920
4111	0.27390500903	4.1999673843	06/15/2017 06:07:34.987653700
4112	0.27333679795	4.199965477	06/15/2017 06:07:36.984773720
4113	0.27304369211	4.1999678612	06/15/2017 06:07:37.984156080
4114	0.27277240157	4.199965477	06/15/2017 06:07:38.983612040
4115	0.27238845825	4.1999611855	06/15/2017 06:07:39.982992940
4116	0.27203151584	4.199965477	06/15/2017 06:07:40.982361840
4117	0.27168875933	4.1999559402	06/15/2017 06:07:41.981765580
4118	0.2714355588	4.1999588013	06/15/2017 06:07:42.981112560
4119	0.27122175694	4.199965477	06/15/2017 06:07:43.980472980
4120	0.27092432976	4.1999640465	06/15/2017 06:07:44.979819920
4121	0.27063056827	4.1999592781	06/15/2017 06:07:45.979147620
4122	0.27033409476	4.1999607086	06/15/2017 06:07:46.978479620
4123	0.2700805366	4.1999659538	06/15/2017 06:07:47.977834520
4124	0.2696981132	4.1999645233	06/15/2017 06:07:48.977178220
4125	0.26942625642	4.1999702454	06/15/2017 06:07:49.976514640
4126	0.26916322112	4.1999702454	06/15/2017 06:07:50.975862060
4127	0.26882341504	4.1999607086	06/15/2017 06:07:51.975189180
4128	0.2685008049	4.1999688148	06/15/2017 06:07:52.974544320
4129	0.26828747988	4.1999702454	06/15/2017 06:07:53.973921100
4130	0.26799994707	4.1999688148	06/15/2017 06:07:54.973253080
4131	0.26767849922	4.1999716759	06/15/2017 06:07:55.972630100
4132	0.26739472151	4.1999688148	06/15/2017 06:07:56.971979680
4133	0.26711636782	4.1999630928	06/15/2017 06:07:57.971338280
4134	0.26680827141	4.1999664307	06/15/2017 06:07:58.970724440
4135	0.2664937675	4.199965477	06/15/2017 06:07:59.970074380
4136	0.26610335708	4.1999616623	06/15/2017 06:08:00.969426560
4137	0.26589205861	4.1999616623	06/15/2017 06:08:01.968774180
4138	0.26563239098	4.1999716759	06/15/2017 06:08:02.968141320
4139	0.26528388262	4.1999621391	06/15/2017 06:08:03.967546440
4140	0.26504763961	4.1999707222	06/15/2017 06:08:04.966917520
4141	0.2647561729	4.1999659538	06/15/2017 06:08:05.966295580
4142	0.26447311044	4.1999664307	06/15/2017 06:08:06.965632840
4143	0.26413828135	4.199968338	06/15/2017 06:08:07.964987280
4144	0.26390713453	4.1999640465	06/15/2017 06:08:08.964383420
4145	0.26358160377	4.199965477	06/15/2017 06:08:09.963722240
4146	0.26334694028	4.1999664307	06/15/2017 06:08:10.963099560
4147	0.26310199499	4.1999726295	06/15/2017 06:08:11.962427260
4148	0.26275497675	4.1999664307	06/15/2017 06:08:12.961770860
4149	0.26242151856	4.1999721527	06/15/2017 06:08:13.961163560
4150	0.26214271784	4.1999602318	06/15/2017 06:08:14.960530360
4151	0.26183852553	4.1999588013	06/15/2017 06:08:15.959861740
4152	0.26151892543	4.1999650002	06/15/2017 06:08:16.959298860
4153	0.2612580955	4.1999607086	06/15/2017 06:08:17.958650940
4154	0.26105713844	4.1999688148	06/15/2017 06:08:18.958036420
4155	0.26074486971	4.1999702454	06/15/2017 06:08:19.957389100
4156	0.26045134664	4.1999692917	06/15/2017 06:08:20.956737800
4157	0.26020261645	4.1999716759	06/15/2017 06:08:21.956073920
4158	0.25986525416	4.1999721527	06/15/2017 06:08:22.955466240
4159	0.25960025191	4.1999650002	06/15/2017 06:08:23.954884740
4160	0.2593806684	4.1999659538	06/15/2017 06:08:24.954222160
4161	0.25908604264	4.1999745369	06/15/2017 06:08:25.953588940
4162	0.25882154703	4.1999707222	06/15/2017 06:08:26.952944040
4163	0.25856086612	4.1999645233	06/15/2017 06:08:27.952312540
4164	0.25814068317	4.199965477	06/15/2017 06:08:28.951684560
4165	0.2579010129	4.199965477	06/15/2017 06:08:29.951038800
4166	0.25768244267	4.1999692917	06/15/2017 06:08:30.950417860
4167	0.25738981366	4.199968338	06/15/2017 06:08:31.949775740
4168	0.25706872344	4.1999702454	06/15/2017 06:08:32.949106180
4169	0.25682288408	4.1999702454	06/15/2017 06:08:33.948442480
4170	0.25654783845	4.199965477	06/15/2017 06:08:34.947811780
4171	0.2562610507	4.1999650002	06/15/2017 06:08:35.947178280
4172	0.25597959757	4.1999726295	06/15/2017 06:08:36.946536380
4173	0.25569558144	4.199971199	06/15/2017 06:08:37.945895920
4174	0.25537863374	4.1999745369	06/15/2017 06:08:38.945293920
4175	0.25514999032	4.1999678612	06/15/2017 06:08:39.944640500
4176	0.25478121638	4.1999659538	06/15/2017 06:08:40.944010320
4177	0.25463816524	4.199965477	06/15/2017 06:08:41.943362720
4178	0.25426098704	4.1999669075	06/15/2017 06:08:42.942818300
4179	0.25407314301	4.1999716759	06/15/2017 06:08:43.942207180
4180	0.25370186567	4.1999721527	06/15/2017 06:08:44.941559940
4181	0.25348481536	4.1999735832	06/15/2017 06:08:45.940909720
4182	0.25316241384	4.1999697685	06/15/2017 06:08:46.940252660
4183	0.25290971994	4.1999721527	06/15/2017 06:08:47.939648740
4184	0.25264808536	4.1999697685	06/15/2017 06:08:48.938969580
4185	0.25233832002	4.1999688148	06/15/2017 06:08:49.938324760
4186	0.25204586983	4.1999726295	06/15/2017 06:08:50.937660980
4187	0.25182056427	4.1999702454	06/15/2017 06:08:51.937015860
4188	0.25147870183	4.1999754906	06/15/2017 06:08:52.936385480
4189	0.25121340156	4.1999721527	06/15/2017 06:08:53.935770520
4190	0.25096607208	4.1999673843	06/15/2017 06:08:54.935125860
4191	0.25069847703	4.1999664307	06/15/2017 06:08:55.934479380
4192	0.25040701032	4.199965477	06/15/2017 06:08:56.933840580
4193	0.25017645955	4.1999745369	06/15/2017 06:08:57.933187260
4194	0.24987256527	4.1999754906	06/15/2017 06:08:58.932556300
4195	0.24965263903	4.1999769211	06/15/2017 06:08:59.932003260
4196	0.24940934777	4.1999778748	06/15/2017 06:09:00.931343960
4197	0.24915668368	4.1999754906	06/15/2017 06:09:01.930688780
4198	0.24887101352	4.1999754906	06/15/2017 06:09:02.930044540
4199	0.24851003289	4.199971199	06/15/2017 06:09:03.929363920
4200	0.24832160771	4.1999750137	06/15/2017 06:09:04.928706520
4201	0.24806801975	4.1999745369	06/15/2017 06:09:05.928047540
4202	0.2476952672	4.1999769211	06/15/2017 06:09:06.927388920
4203	0.24759328365	4.1999778748	06/15/2017 06:09:07.926765000
4204	0.24733664095	4.1999821663	06/15/2017 06:09:08.926140160
4205	0.24702510238	4.1999750137	06/15/2017 06:09:09.925482760
4206	0.24668572843	4.1999778748	06/15/2017 06:09:10.924839480
4207	0.2464479506	4.1999773979	06/15/2017 06:09:11.924181360
4208	0.24627935886	4.1999764442	06/15/2017 06:09:12.923539980
4209	0.24596109986	4.199971199	06/15/2017 06:09:13.922920000
4210	0.24569267035	4.1999797821	06/15/2017 06:09:14.922266520
4211	0.24549274147	4.1999821663	06/15/2017 06:09:15.921601360
4212	0.24524070323	4.1999764442	06/15/2017 06:09:16.920941480
4213	0.24488404393	4.1999769211	06/15/2017 06:09:17.920295860
4214	0.2447219044	4.1999835968	06/15/2017 06:09:18.919650200
4215	0.2444486022	4.19998312	06/15/2017 06:09:19.918993780
4216	0.24405102432	4.1999750137	06/15/2017 06:09:20.918346480
4217	0.24382123351	4.1999793053	06/15/2017 06:09:21.917693240
4218	0.24356909096	4.1999778748	06/15/2017 06:09:22.917059140
4219	0.24322646856	4.1999793053	06/15/2017 06:09:23.916394140
4220	0.24304662645	4.1999754906	06/15/2017 06:09:24.915733160
4221	0.24287261069	4.1999802589	06/15/2017 06:09:25.915036260
4222	0.24259054661	4.1999793053	06/15/2017 06:09:26.914388040
4223	0.24236579239	4.1999812126	06/15/2017 06:09:27.913676540
4224	0.24204923213	4.1999850273	06/15/2017 06:09:28.913015660
4225	0.24174852669	4.1999773979	06/15/2017 06:09:29.912370480
4226	0.24152593315	4.1999778748	06/15/2017 06:09:30.911697820
4227	0.24124287069	4.1999802589	06/15/2017 06:09:31.911043800
4228	0.2410030961	4.1999816895	06/15/2017 06:09:32.910394320
4229	0.24070550501	4.1999835968	06/15/2017 06:09:33.909729040
4230	0.24045662582	4.1999778748	06/15/2017 06:09:34.909073680
4231	0.24022841454	4.1999840736	06/15/2017 06:09:35.908404360
4232	0.23992547393	4.1999797821	06/15/2017 06:09:36.907808520
4233	0.23973478377	4.1999816895	06/15/2017 06:09:37.907193700
4234	0.23937553167	4.1999840736	06/15/2017 06:09:38.906538300
4235	0.2393039614	4.1999802589	06/15/2017 06:09:39.905869260
4236	0.2389934361	4.1999883652	06/15/2017 06:09:40.905228120
4237	0.23881587386	4.1999902725	06/15/2017 06:09:41.904562200
4238	0.23849081993	4.1999902725	06/15/2017 06:09:42.903907700
4239	0.23813937604	4.199988842	06/15/2017 06:09:43.903229860
4240	0.23792099953	4.1999869347	06/15/2017 06:09:44.902579200
4241	0.23764787614	4.1999793053	06/15/2017 06:09:45.901918540
4242	0.23738412559	4.1999802589	06/15/2017 06:09:46.901257120
4243	0.2372752279	4.1999893188	06/15/2017 06:09:47.900586840
4244	0.2369351536	4.1999821663	06/15/2017 06:09:48.899898320
4245	0.23660251498	4.1999869347	06/15/2017 06:09:49.899205460
4246	0.23638297617	4.1999821663	06/15/2017 06:09:50.898540060
4247	0.23612092435	4.199985981	06/15/2017 06:09:51.897889640
4248	0.23592674732	4.1999845505	06/15/2017 06:09:52.897264080
4249	0.23567126691	4.1999850273	06/15/2017 06:09:53.896629820
4250	0.23539380729	4.1999835968	06/15/2017 06:09:54.895989220
4251	0.23512358963	4.199991703	06/15/2017 06:09:55.895354020
4252	0.23487024009	4.199985981	06/15/2017 06:09:56.894731780
4253	0.23465290666	4.1999855042	06/15/2017 06:09:57.894078840
4254	0.23437310755	4.1999850273	06/15/2017 06:09:58.893446740
4255	0.23414558172	4.1999855042	06/15/2017 06:09:59.892814740
4256	0.2338578552	4.1999874115	06/15/2017 06:10:00.892239860
4257	0.23367780447	4.1999855042	06/15/2017 06:10:01.891592940
4258	0.23336771131	4.1999826431	06/15/2017 06:10:02.890955620
4259	0.23322607577	4.1999874115	06/15/2017 06:10:03.890331480
4260	0.2329158932	4.1999883652	06/15/2017 06:10:04.889692480
4261	0.23266886175	4.1999893188	06/15/2017 06:10:05.889063280
4262	0.23242999613	4.1999878883	06/15/2017 06:10:06.888483740
4263	0.23222440481	4.1999912262	06/15/2017 06:10:07.887904440
4264	0.23195156455	4.1999883652	06/15/2017 06:10:08.887325000
4265	0.23164141178	4.1999850273	06/15/2017 06:10:09.886735400
4266	0.23139058053	4.199985981	06/15/2017 06:10:10.886139260
4267	0.23111189902	4.1999921799	06/15/2017 06:10:11.885514320
4268	0.23087204993	4.1999883652	06/15/2017 06:10:12.884892520
4269	0.23063758016	4.1999897957	06/15/2017 06:10:13.884268320
4270	0.23038065434	4.1999897957	06/15/2017 06:10:14.883652940
4271	0.23021379113	4.1999926567	06/15/2017 06:10:15.883034940
4272	0.22995358706	4.1999883652	06/15/2017 06:10:16.882448080
4273	0.22980079055	4.1999964714	06/15/2017 06:10:17.881833020
4274	0.22940464318	4.1999902725	06/15/2017 06:10:18.881199000
4275	0.22924166918	4.1999893188	06/15/2017 06:10:19.880555560
4276	0.22893601656	4.1999912262	06/15/2017 06:10:20.879934880
4277	0.22872231901	4.1999912262	06/15/2017 06:10:21.879371700
4278	0.22847376764	4.1999945641	06/15/2017 06:10:22.878755780
4279	0.22827394307	4.1999931335	06/15/2017 06:10:23.878121820
4280	0.22806468606	4.1999921799	06/15/2017 06:10:24.877509560
4281	0.22783400118	4.1999931335	06/15/2017 06:10:25.876864460
4282	0.22755548358	4.1999950409	06/15/2017 06:10:26.876262280
4283	0.22728042305	4.1999912262	06/15/2017 06:10:27.875673500
4284	0.22702664137	4.1999878883	06/15/2017 06:10:28.875103840
4285	0.22687453032	4.1999945641	06/15/2017 06:10:29.874467860
4286	0.22653469443	4.1999955177	06/15/2017 06:10:30.873844140
4287	0.22624322772	4.1999864578	06/15/2017 06:10:31.873253960
4288	0.22614294291	4.1999921799	06/15/2017 06:10:32.872651000
4289	0.22587051988	4.1999883652	06/15/2017 06:10:33.872006940
4290	0.2256501615	4.1999926567	06/15/2017 06:10:34.871384820
4291	0.22530555725	4.199991703	06/15/2017 06:10:35.870770500
4292	0.22511772811	4.1999931335	06/15/2017 06:10:36.870151360
4293	0.22481571138	4.1999878883	06/15/2017 06:10:37.869582180
4294	0.22466482222	4.2000007629	06/15/2017 06:10:38.868939920
4295	0.2243989408	4.2000002861	06/15/2017 06:10:39.868301940
4296	0.22421574593	4.1999988556	06/15/2017 06:10:40.867654920
4297	0.22387750447	4.1999945641	06/15/2017 06:10:41.867026400
4298	0.22364839911	4.1999940872	06/15/2017 06:10:42.866410760
4299	0.22346332669	4.1999936104	06/15/2017 06:10:43.865772440
4300	0.22324933112	4.1999969482	06/15/2017 06:10:44.865151600
4301	0.2229077667	4.1999955177	06/15/2017 06:10:45.864535120
4302	0.22271215916	4.1999983788	06/15/2017 06:10:46.863939900
4303	0.22247949243	4.1999921799	06/15/2017 06:10:47.863297420
4304	0.22220250964	4.1999983788	06/15/2017 06:10:48.862668020
4305	0.222013399	4.1999988556	06/15/2017 06:10:49.862026220
4306	0.22175914049	4.1999931335	06/15/2017 06:10:50.861387140
4307	0.22154760361	4.1999897957	06/15/2017 06:10:51.860767280
4308	0.2213075012	4.1999969482	06/15/2017 06:10:52.860146840
4309	0.22103370726	4.1999945641	06/15/2017 06:10:53.859492760
4310	0.220827654	4.2000007629	06/15/2017 06:10:54.858866320
4311	0.22062622011	4.1999959946	06/15/2017 06:10:55.858232300
4312	0.22031882405	4.1999936104	06/15/2017 06:10:56.857601020
4313	0.22014009953	4.1999907494	06/15/2017 06:10:57.856969420
4314	0.21989536285	4.1999979019	06/15/2017 06:10:58.856335860
4315	0.21963515878	4.1999964714	06/15/2017 06:10:59.855701580
4316	0.21938288212	4.1999912262	06/15/2017 06:11:00.855084880
4317	0.21912686527	4.1999874115	06/15/2017 06:11:01.854473140
4318	0.21888968349	4.1999874115	06/15/2017 06:11:02.853854880
4319	0.21869248152	4.1999945641	06/15/2017 06:11:03.853198540
4320	0.21843317151	4.1999983788	06/15/2017 06:11:04.852580400
4321	0.21823126078	4.1999955177	06/15/2017 06:11:05.851933580
4322	0.21800915897	4.1999940872	06/15/2017 06:11:06.851282620
4323	0.21771135926	4.1999969482	06/15/2017 06:11:07.850656300
4324	0.21755340695	4.1999964714	06/15/2017 06:11:08.850026980
4325	0.21733793616	4.1999988556	06/15/2017 06:11:09.849368920
4326	0.21702896059	4.1999983788	06/15/2017 06:11:10.848721540
4327	0.2168777287	4.1999940872	06/15/2017 06:11:11.848091680
4328	0.21667912602	4.1999998093	06/15/2017 06:11:12.847414900
4329	0.21636608243	4.1999940872	06/15/2017 06:11:13.846737280
4330	0.21620938182	4.2000026703	06/15/2017 06:11:14.846035000
4331	0.21599504352	4.1999988556	06/15/2017 06:11:15.845356400
4332	0.21571950614	4.2000069618	06/15/2017 06:11:16.844680300
4333	0.21550273895	4.2000017166	06/15/2017 06:11:17.843989640
4334	0.21528877318	4.2000045776	06/15/2017 06:11:18.843309920
4335	0.21510663629	4.200006485	06/15/2017 06:11:19.842638440
4336	0.21487946808	4.2000102997	06/15/2017 06:11:20.841957320
4337	0.21448846161	4.1999993324	06/15/2017 06:11:21.841352180
4338	0.21429258585	4.1999969482	06/15/2017 06:11:22.840720900
4339	0.21409367025	4.200003624	06/15/2017 06:11:23.840190380
4340	0.21393665671	4.2000031471	06/15/2017 06:11:24.839556340
4341	0.21362577379	4.2000002861	06/15/2017 06:11:25.838921920
4342	0.21340557933	4.2000026703	06/15/2017 06:11:26.838284040
4343	0.21318110824	4.2000002861	06/15/2017 06:11:27.837659900
4344	0.21294899285	4.2000050545	06/15/2017 06:11:28.837010640
4345	0.21280121803	4.1999998093	06/15/2017 06:11:29.836351360
4346	0.21252125502	4.2000055313	06/15/2017 06:11:30.835696180
4347	0.21229784191	4.2000060081	06/15/2017 06:11:31.835055560
4348	0.21210087836	4.1999964714	06/15/2017 06:11:32.834399240
4349	0.2118947804	4.2000002861	06/15/2017 06:11:33.833748140
4350	0.21166545153	4.2000083923	06/15/2017 06:11:34.833093940
4351	0.21146322787	4.2000060081	06/15/2017 06:11:35.832431080
4352	0.21115711331	4.2000041008	06/15/2017 06:11:36.831841540
4353	0.21093685925	4.2000055313	06/15/2017 06:11:37.831199720
4354	0.21069522202	4.1999983788	06/15/2017 06:11:38.830563280
4355	0.21046970785	4.1999993324	06/15/2017 06:11:39.829916460
4356	0.21024352312	4.2000079155	06/15/2017 06:11:40.829278640
4357	0.21006733179	4.2000017166	06/15/2017 06:11:41.828716260
4358	0.20982047915	4.2000041008	06/15/2017 06:11:42.828069480
4359	0.20964533091	4.2000079155	06/15/2017 06:11:43.827417500
4360	0.20947408676	4.200012207	06/15/2017 06:11:44.826755360
4361	0.20923140645	4.2000107765	06/15/2017 06:11:45.826101920
4362	0.20902493596	4.2000136375	06/15/2017 06:11:46.825447600
4363	0.2087508738	4.200012207	06/15/2017 06:11:47.824800480
4364	0.2084929198	4.2000150681	06/15/2017 06:11:48.824161640
4365	0.20836439729	4.2000102997	06/15/2017 06:11:49.823520020
4366	0.20814989507	4.2000069618	06/15/2017 06:11:50.822917840
4367	0.20786869526	4.2000126839	06/15/2017 06:11:51.822335880
4368	0.20762066543	4.2000102997	06/15/2017 06:11:52.821707780
4369	0.20738363266	4.2000107765	06/15/2017 06:11:53.821040440
4370	0.20722529292	4.200012207	06/15/2017 06:11:54.820411600
4371	0.20701937377	4.2000098228	06/15/2017 06:11:55.819751680
4372	0.20674921572	4.2000060081	06/15/2017 06:11:56.819361840
4373	0.2065230757	4.2000041008	06/15/2017 06:11:57.818740440
4374	0.2062843442	4.2000088692	06/15/2017 06:11:58.818114520
4375	0.2060623765	4.200006485	06/15/2017 06:11:59.817461280
4376	0.20581014454	4.2000021935	06/15/2017 06:12:00.816807760
4377	0.2056286335	4.1999983788	06/15/2017 06:12:01.816189080
4378	0.20537315309	4.2000069618	06/15/2017 06:12:02.815534140
4379	0.20518043637	4.2000041008	06/15/2017 06:12:03.814887080
4380	0.20497074723	4.2000098228	06/15/2017 06:12:04.814234380
4381	0.20474109054	4.2000045776	06/15/2017 06:12:05.813598920
4382	0.20454727113	4.2000041008	06/15/2017 06:12:06.812979580
4383	0.20432572067	4.2000079155	06/15/2017 06:12:07.812309580
4384	0.20413577557	4.2000098228	06/15/2017 06:12:08.811650460
4385	0.20395839214	4.2000098228	06/15/2017 06:12:09.810988980
4386	0.20372082293	4.2000112534	06/15/2017 06:12:10.810341440
4387	0.20344206691	4.2000098228	06/15/2017 06:12:11.809699780
4388	0.20314593613	4.2000060081	06/15/2017 06:12:12.809024760
4389	0.20304745436	4.200012207	06/15/2017 06:12:13.808357840
4390	0.20285920799	4.2000069618	06/15/2017 06:12:14.807721600
4391	0.20260556042	4.2000050545	06/15/2017 06:12:15.807094180
4392	0.20235134661	4.2000045776	06/15/2017 06:12:16.806461200
4393	0.20224028826	4.2000131607	06/15/2017 06:12:17.805826100
4394	0.2019944787	4.2000131607	06/15/2017 06:12:18.805201840
4395	0.20177872479	4.200009346	06/15/2017 06:12:19.804536020
4396	0.20161673427	4.2000098228	06/15/2017 06:12:20.803885540
4397	0.20134055614	4.2000083923	06/15/2017 06:12:21.803282740
4398	0.20117485523	4.2000107765	06/15/2017 06:12:22.802613080
4399	0.20097137988	4.2000098228	06/15/2017 06:12:23.801984840
4400	0.20068322122	4.2000155449	06/15/2017 06:12:24.801344700
4401	0.2005110532	4.200012207	06/15/2017 06:12:25.800683180
4402	0.20039597154	4.2000155449	06/15/2017 06:12:26.800024840
4403	0.20010888577	4.200009346	06/15/2017 06:12:27.799363800
4404	0.19992895424	4.2000126839	06/15/2017 06:12:28.798737620
4405	0.19971078634	4.2000102997	06/15/2017 06:12:29.798076640
4406	0.19948583841	4.2000102997	06/15/2017 06:12:30.797473040
4407	0.19923111796	4.2000098228	06/15/2017 06:12:31.796818700
4408	0.19895909727	4.2000060081	06/15/2017 06:12:32.796174060
4409	0.19877336919	4.2000069618	06/15/2017 06:12:33.795524020
4410	0.19852983952	4.2000098228	06/15/2017 06:12:34.794857800
4411	0.19838440418	4.2000074387	06/15/2017 06:12:35.794272300
4412	0.1981537044	4.2000102997	06/15/2017 06:12:36.793675020
4413	0.19790785015	4.2000050545	06/15/2017 06:12:37.793012580
4414	0.19769564271	4.2000060081	06/15/2017 06:12:38.792351960
4415	0.19751675427	4.2000088692	06/15/2017 06:12:39.791701000
4416	0.19729276001	4.200009346	06/15/2017 06:12:40.791063780
4417	0.19709867239	4.2000107765	06/15/2017 06:12:41.790438180
4418	0.19687467813	4.200003624	06/15/2017 06:12:42.789804780
4419	0.19675153494	4.2000098228	06/15/2017 06:12:43.789146360
4420	0.19646592438	4.2000083923	06/15/2017 06:12:44.788476400
4421	0.19630651176	4.2000107765	06/15/2017 06:12:45.787822040
4422	0.19612318277	4.2000083923	06/15/2017 06:12:46.787180560
4423	0.19593290985	4.2000107765	06/15/2017 06:12:47.786536960
4424	0.19571073353	4.2000102997	06/15/2017 06:12:48.785908560
4425	0.19549144804	4.2000107765	06/15/2017 06:12:49.785253760
4426	0.19526983798	4.2000141144	06/15/2017 06:12:50.784639980
4427	0.19511967897	4.2000079155	06/15/2017 06:12:51.784035400
4428	0.19486950338	4.2000083923	06/15/2017 06:12:52.783390860
4429	0.19469478726	4.2000060081	06/15/2017 06:12:53.782737000
4430	0.19442635775	4.2000126839	06/15/2017 06:12:54.782108660
4431	0.19418668747	4.2000079155	06/15/2017 06:12:55.781458260
4432	0.19392922521	4.2000074387	06/15/2017 06:12:56.780851800
4433	0.19382032752	4.2000074387	06/15/2017 06:12:57.780209240
4434	0.19364194572	4.2000055313	06/15/2017 06:12:58.779568560
4435	0.19344994426	4.2000102997	06/15/2017 06:12:59.778930280
4436	0.19320960343	4.2000021935	06/15/2017 06:13:00.778302620
4437	0.19302743673	4.2000136375	06/15/2017 06:13:01.777652660
4438	0.19288817048	4.2000145912	06/15/2017 06:13:02.776987640
4439	0.19273030758	4.2000107765	06/15/2017 06:13:03.776332380
4440	0.19243943691	4.2000126839	06/15/2017 06:13:04.775683900
4441	0.19227492809	4.2000155449	06/15/2017 06:13:05.775092620
4442	0.19209542871	4.2000145912	06/15/2017 06:13:06.774467180
4443	0.191917032	4.2000131607	06/15/2017 06:13:07.773852840
4444	0.1915999949	4.200009346	06/15/2017 06:13:08.773185940
4445	0.19148802757	4.2000155449	06/15/2017 06:13:09.772526640
4446	0.19127959013	4.2000136375	06/15/2017 06:13:10.771886140
4447	0.1910597235	4.2000150681	06/15/2017 06:13:11.771237100
4448	0.19086763263	4.2000098228	06/15/2017 06:13:12.770584600
4449	0.19062587619	4.2000112534	06/15/2017 06:13:13.769927700
4450	0.19045847654	4.2000155449	06/15/2017 06:13:14.769254200
4451	0.19028940797	4.2000131607	06/15/2017 06:13:15.768645360
4452	0.1899753958	4.2000117302	06/15/2017 06:13:16.767973080
4453	0.18984560668	4.2000112534	06/15/2017 06:13:17.767317080
4454	0.18964329362	4.2000136375	06/15/2017 06:13:18.766659500
4455	0.18946306407	4.2000102997	06/15/2017 06:13:19.766029500
4456	0.18924883008	4.200009346	06/15/2017 06:13:20.765459340
4457	0.18899124861	4.2000069618	06/15/2017 06:13:21.764806400
4458	0.18883349001	4.2000160217	06/15/2017 06:13:22.764149580
4459	0.18868002295	4.2000150681	06/15/2017 06:13:23.763509060
4460	0.18845528364	4.200012207	06/15/2017 06:13:24.762876420
4461	0.18827615678	4.2000169754	06/15/2017 06:13:25.762241360
4462	0.18812716007	4.2000136375	06/15/2017 06:13:26.761581700
4463	0.18788939714	4.2000145912	06/15/2017 06:13:27.760964360
4464	0.18768052757	4.200012207	06/15/2017 06:13:28.760314740
4465	0.18753357232	4.2000098228	06/15/2017 06:13:29.759668560
4466	0.18733258545	4.2000150681	06/15/2017 06:13:30.759045780
4467	0.18711772561	4.2000131607	06/15/2017 06:13:31.758413440
4468	0.18694864213	4.2000136375	06/15/2017 06:13:32.757754560
4469	0.18677985668	4.2000150681	06/15/2017 06:13:33.757110860
