Iteration:	Current:	Voltage:	Time:
345	-5.3572072983	3.4659309387	06/15/2017 04:14:47.765458140
346	-4.7758145332	3.5003376007	06/15/2017 04:14:48.765759740
347	-3.3028969765	3.6121208668	06/15/2017 04:14:49.766054620
348	-2.7484607697	3.6604790688	06/15/2017 04:14:50.766378500
349	-5.374045372	3.463296175	06/15/2017 04:14:51.766674780
350	-0.024050550535	3.8568470478	06/15/2017 04:14:52.766971580
351	-5.9087014198	3.43501544	06/15/2017 04:14:53.767288100
352	-2.6890797615	3.6521735191	06/15/2017 04:14:54.767635020
353	-4.452682972	3.5305712223	06/15/2017 04:14:55.767914780
354	-3.9313919544	3.5609502792	06/15/2017 04:14:56.768209920
355	-1.5081994534	3.7463898659	06/15/2017 04:14:57.768495860
356	-1.0625964403	3.793258667	06/15/2017 04:14:58.768777080
357	-0.14500628412	3.868547678	06/15/2017 04:14:59.769050860
358	-1.0419861078	3.8084127903	06/15/2017 04:15:00.769374480
359	-6.0902476311	3.4226870537	06/15/2017 04:15:01.769654820
360	-1.0035802126	3.782917738	06/15/2017 04:15:02.769921860
361	-2.5346896648	3.6885762215	06/15/2017 04:15:03.770211540
362	-6.0487909317	3.4149467945	06/15/2017 04:15:04.770525420
363	-4.2591986656	3.530796051	06/15/2017 04:15:05.770837820
364	-6.5969266891	3.3560070992	06/15/2017 04:15:06.771151720
365	-5.2632899284	3.4427499771	06/15/2017 04:15:07.771474560
366	-0.59201991558	3.8011877537	06/15/2017 04:15:08.771768400
367	-1.3299689293	3.7690756321	06/15/2017 04:15:09.772031980
368	-5.6308131218	3.442155838	06/15/2017 04:15:10.772339860
369	-0.18149910867	3.8354132175	06/15/2017 04:15:11.772607320
370	-4.9217224121	3.5002377033	06/15/2017 04:15:12.772902960
371	-6.3715338707	3.3672311306	06/15/2017 04:15:13.773248120
372	-0.92307770252	3.7706251144	06/15/2017 04:15:14.773571860
373	-5.425178051	3.4527676105	06/15/2017 04:15:15.773911980
374	-2.3124785423	3.6688756943	06/15/2017 04:15:16.774197400
375	-3.3819749355	3.6008250713	06/15/2017 04:15:17.774538200
376	-4.2000842094	3.5339851379	06/15/2017 04:15:18.774868080
377	-2.1216421127	3.6870753765	06/15/2017 04:15:19.775171900
378	-2.4054665565	3.6754248142	06/15/2017 04:15:20.775476780
379	-5.1601109505	3.4655709267	06/15/2017 04:15:21.775779720
380	-0.63201969862	3.7957031727	06/15/2017 04:15:22.776098560
381	-5.4828681946	3.4477915764	06/15/2017 04:15:23.776429280
382	-1.2030314207	3.7507882118	06/15/2017 04:15:24.776764620
383	-4.4396972656	3.5236549377	06/15/2017 04:15:25.777109200
384	-3.5512194633	3.576310873	06/15/2017 04:15:26.777688500
385	-3.5876934528	3.5755529404	06/15/2017 04:15:27.778017720
386	-2.2851567268	3.6737504005	06/15/2017 04:15:28.778410780
387	-5.4054136276	3.4423370361	06/15/2017 04:15:29.778755840
388	-3.986713171	3.5341386795	06/15/2017 04:15:30.779037160
389	-3.4523768425	3.5786116123	06/15/2017 04:15:31.779334060
390	-1.7449073792	3.7106556892	06/15/2017 04:15:32.779604000
391	-6.6421413422	3.3464987278	06/15/2017 04:15:33.779942060
392	-4.0304098129	3.5206632614	06/15/2017 04:15:34.780204620
393	-2.8815963268	3.6166415215	06/15/2017 04:15:35.780500660
394	-0.12800517678	3.8321223259	06/15/2017 04:15:36.780763580
395	-0.95123112202	3.7858161926	06/15/2017 04:15:37.781027860
396	-3.4800014496	3.5941855907	06/15/2017 04:15:38.781349080
397	-0.16209557652	3.8351044655	06/15/2017 04:15:39.781667300
398	-3.2207067013	3.6190910339	06/15/2017 04:15:40.781976200
399	-4.9001250267	3.4784710407	06/15/2017 04:15:41.782273240
400	-1.5761778355	3.720174551	06/15/2017 04:15:42.782534560
401	-3.5176267624	3.5868887901	06/15/2017 04:15:43.782833120
402	-1.2313363552	3.7522246838	06/15/2017 04:15:44.783133740
403	-1.3184968233	3.7566194534	06/15/2017 04:15:45.783451200
404	-0.66521573067	3.808280468	06/15/2017 04:15:46.783755940
